18600s,172,199,160,166,159,162,165,164,164,165,171,179,2038,7382,5730,2749,2790,9184,7099,3431,3397,10557,7846,3710,5191,6131,7175,7470,6573,7298,9413,9462,8624,9273,11045,11539,6473,8042,7415,7727,8630,9881,9647,9544,10759,11543,10954,10448,6082,4313,4125,6245,7241,5276,5454,8060,9040,6411,6399,9809,6148,6471,6107,7284,7556,8520,7746,8802,9099,9302,9021,10051,5445,6280,6026,5384,5877,6754,6816,6274,6765,8251,8228,8063,6095,5639,5235,5321,6437,6598,5844,6281,7225,7238,6348,7770
19200s,166,203,158,164,160,156,167,163,161,162,171,176,2009,7340,5760,2705,2804,9115,7077,3361,3316,10521,8010,3731,5140,6242,7469,7837,6855,7529,9772,9597,8714,9316,11383,12055,6742,7983,7537,7657,8797,9853,9653,9529,10794,11622,11074,10824,6222,4511,4355,6581,7459,5460,5637,8106,8971,6328,6249,9533,6491,6463,6602,7111,7823,8619,7829,8841,9050,9333,8821,9786,5675,6592,6464,5872,6248,7245,7250,6902,7295,8834,9071,8873,5874,5872,5213,5606,6405,6669,6024,6451,7306,7428,6724,8334
19800s,162,203,158,160,153,160,165,171,165,167,167,177,2076,7536,5707,2781,2821,9368,7177,3368,3284,10727,7934,3663,5056,6128,7519,7824,6580,7412,9786,9715,8464,9224,11277,11850,6979,8173,7493,7907,8855,9931,9802,9779,11001,11742,11210,10900,6353,4627,4627,6704,7709,5658,5841,8360,9392,6721,6711,9969,6618,6659,6437,7426,7787,8758,8035,9018,9255,9481,9168,10165,5776,6624,6618,6012,6272,7111,7113,6822,7106,8470,8543,8443,6344,5965,5491,5701,6583,6815,6277,6581,7338,7322,6616,8040
20400s,166,198,167,163,161,159,162,165,170,167,174,177,2084,7669,5810,2721,2849,9388,7241,3365,3332,11059,8123,3827,5045,6329,7840,8485,7186,7995,10764,10689,9270,10056,12617,13099,7122,8241,7880,7969,9025,10125,9977,9885,11173,11782,11057,11749,6542,4789,4872,7197,8380,6022,6385,9008,10043,7207,7411,10667,6578,6806,6585,7437,7882,8749,8155,9006,9363,9595,9349,10753,5802,6649,6715,6298,6597,7578,7785,7470,7815,9393,9591,9423,6277,6039,5620,5768,6772,6871,6313,6819,7515,7649,7141,8883
21000s,172,198,163,162,163,159,166,162,166,165,167,179,2072,7657,5832,2722,2845,9628,7172,3459,3441,11628,8708,4143,5093,6269,8028,8639,7082,7945,10637,10697,9201,10019,12581,13016,7241,8362,7784,8145,9032,10464,10013,9967,11271,12021,11242,11729,6537,4790,4937,7042,8103,5963,6326,8651,9794,7069,7350,10482,6888,6794,6751,7521,7975,8941,8274,9177,9455,9676,9357,10618,5953,6871,6939,6447,6760,7669,7659,7401,7796,9339,9476,9208,6469,6237,5646,6067,6599,7086,6369,6751,7576,7758,7258,8897
21600s,168,203,164,162,159,157,168,165,167,165,167,177,2084,7612,5839,2733,2864,9636,7122,3377,3350,11073,8067,3856,5025,6305,8085,8629,6842,7805,10612,10549,8931,9912,12640,13211,7488,8351,7888,8109,9057,10292,10173,10075,11373,12257,11454,11784,6691,4962,5215,7310,8457,6228,6719,9007,10091,7283,7658,10719,6853,6786,6773,7532,8111,8940,8330,9256,9497,9815,9490,10863,6164,6957,6995,6493,6819,7720,7769,7389,7794,9117,9301,9113,6567,6203,5899,5962,6882,7032,6448,6849,7700,7797,7269,8820
22200s,168,201,161,163,163,156,161,171,169,167,171,179,2094,7796,5879,2738,2840,9862,7117,3414,3412,11794,8512,4032,4935,6170,8190,8547,7022,7710,10894,10916,8935,9664,12602,13100,7576,8524,8138,8103,9288,10424,10213,10201,11511,12392,11596,11884,6683,4920,5240,7125,8401,6114,6742,9078,10244,7332,7804,10838,6925,7046,6818,7659,8128,9077,8408,9360,9605,9885,9620,10963,6229,7063,7176,6602,7000,7893,7889,7572,7970,9489,9477,9442,6511,6382,5864,6118,6897,7155,6463,6992,7773,7921,7496,9159
22800s,166,206,161,164,165,160,168,168,168,165,171,173,2118,7981,5831,2750,2830,9772,7131,3425,3396,11920,8588,4059,4897,6238,8367,8771,6861,7760,11032,10984,8948,9930,12987,13503,7707,8614,8068,8172,9399,10512,10295,10236,11600,12349,11579,11982,6843,5023,5454,7444,8554,6328,7009,9102,10257,7436,8043,10977,6978,7038,6933,7720,8266,9112,8516,9410,9684,9944,9719,10896,6303,7060,7113,6443,6887,7866,7872,7476,7916,9399,9587,9330,6847,6368,5897,6106,7004,7262,6580,6986,7916,7977,7648,9157
23400s,172,199,157,165,165,165,166,161,166,165,172,176,2086,7976,5853,2736,2815,9841,7016,3411,3410,12080,8630,4127,4923,6219,8495,8884,6861,7954,11181,11321,9036,9991,13326,13382,7924,8769,8140,8399,9418,10514,10493,10312,11741,12467,11637,12125,7001,5006,5692,7395,8726,6471,7345,9477,10725,7723,8304,11325,7116,7160,6960,7900,8347,9228,8556,9485,9812,10069,9745,11446,6385,7220,7278,6586,7015,8104,8247,7839,8369,9925,10031,9775,,,,,,,6671,7091,7966,8152,7704,9698
Date of measurement: 2019-09-28/Time of measurement: 10:02:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burden_Monitor_OD600_GFP_10_min.mth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Barrick Lab\Desktop\igem2019\Burden_Monitor_OD600_GFP_10_min.mth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infinite 200Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument serial number: 1602000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plate Description: [COR96fb clear bottom] - Corning 96 Flat black, clear bottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate with Cover: No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcode: No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Part of Plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Range: A1:H12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Mode: On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Temperature: 37.0 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Kinetic Cycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Duration: 16:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Kinetic Interval: 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Shaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Duration: 420 sec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Mode: Orbital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Amplitude: 3 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Frequency: 218.3 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Wait (Timer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Wait Time: 00:00:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Ignore wait for last kinetic cycle: No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Absorbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Measurement Wavelength: 600 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Measurement Bandwidth: 9 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Number of Reads: 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Settle Time: 50 ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Label: OD600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Fluorescence Intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Excitation Wavelength: 485 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Excitation Bandwidth: 9 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Emission Wavelength: 528 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Emission Bandwidth: 20 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      ReadingMode: Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Lag Time: 0 ?s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Integration Time: 20 ?s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Number of Reads: 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Settle Time: 0 ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Gain: Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Gain Value: 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Z-Position: Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Z-Position height: 19000 ?m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Label: GFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total kinetic run time: 6h 30min ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
