experiment,strain,replicates,normalized.growth.rate.mean,normalized.growth.rate.sd,normalized.growth.rate.sem,normalized.growth.rate.95CI.range,normalized.GFP.rate.mean,normalized.GFP.rate.sd,normalized.GFP.rate.sem,normalized.GFP.rate.95CI.range,p.value,translational.burden.fraction.p.value,category,burden.mean,burden.sd,burden.sem,burden.95CI.range,burden.cv,translational.burden.fraction.mean,translational.burden.fraction.sd,translational.burden.fraction.sem,translational.burden.fraction.95CI.range
exp033,BB216,3,0.972376603,0.059168775,0.034161108,0.146983385,1.003097662,0.030671049,0.017707939,0.07619111,0.52570986,0.519805174,no burden,0.027623397,0.059168775,0.034161108,0.146983385,2.141980383,-0.11213905,1.110328644,1.236672951,5.320974247
exp033,BB217,3,1.011132454,0.151274188,0.087338193,0.375785916,1.125768832,0.082919463,0.047873574,0.205983365,0.857122378,0.441245486,no burden,-0.011132454,0.151274188,0.087338193,0.375785916,-13.58857553,11.2974943,-7.448444447,-7.845367742,-33.75589293
exp033,BB229,3,0.594129512,0.040328468,0.023283652,0.100181468,0.921224804,0.226808232,0.130947794,0.563422882,0.031932148,0.286944565,significant,0.405870488,0.040328468,0.023283652,0.100181468,0.099362898,0.19408949,0.558819225,0.057367196,0.246831123
exp033,JEB1204,3,0.808637586,0.038214527,0.022063167,0.094930147,1.02547859,0.024323025,0.014042905,0.060421744,NA,NA,control,0.191362414,0.038214527,0.022063167,0.094930147,0.199697141,-0.133143124,0.127104506,0.115295198,0.496075198
exp033,JEB1205,3,0.775571475,0.042418759,0.024490482,0.10537404,0.856148348,0.123904932,0.071536546,0.307796913,NA,NA,control,0.224428525,0.042418759,0.024490482,0.10537404,0.189007879,0.640968664,0.552090835,0.10912375,0.4695216
exp033,JEB1206,3,0.662902956,0.019124265,0.0110414,0.047507309,0.754626769,0.087375349,0.050446182,0.217052401,NA,NA,control,0.337097044,0.019124265,0.0110414,0.047507309,0.056732225,0.727900869,0.259199394,0.032754365,0.140930659
exp033,JEB1207,3,0.781614233,0.07086388,0.04091328,0.176035637,0.872899639,0.158959208,0.091775142,0.394876564,NA,NA,control,0.218385767,0.07086388,0.04091328,0.176035637,0.324489463,0.58199929,0.727882638,0.187344079,0.806076511
exp033,JEB1208,3,0.68436731,0.031384181,0.018119665,0.077962628,0.610011839,0.123680498,0.071406969,0.307239389,NA,NA,control,0.31563269,0.031384181,0.018119665,0.077962628,0.099432606,1.235575948,0.391849455,0.057407442,0.247004287
exp045,BB105,3,0.797299349,0.040336703,0.023288406,0.100201925,0.686709405,0.100752942,0.058169738,0.250284183,0.05345923,0.999986208,no burden,0.202700651,0.040336703,0.023288406,0.100201925,0.198996417,1.54558258,0.497052879,0.114890635,0.494334503
exp045,BB106,3,0.805794282,0.008757915,0.005056385,0.021755867,0.636685513,0.032554633,0.018795426,0.080870191,0.013125023,0.999986208,significant,0.194205718,0.008757915,0.005056385,0.021755867,0.045096072,1.870771312,0.167629631,0.026036229,0.112024853
exp045,BB107,3,0.757360745,0.025130465,0.01450908,0.062427535,0.605278067,0.049553634,0.028609804,0.123098051,0.031932148,0.999986208,significant,0.242639255,0.025130465,0.01450908,0.062427535,0.103571306,1.626785134,0.204227606,0.059796921,0.257285387
exp045,BB108,3,0.982649467,0.034556147,0.019951001,0.085842227,1.186031042,0.013478115,0.007781593,0.033481494,0.512138248,0.043042738,no burden,0.017350533,0.034556147,0.019951001,0.085842227,1.991647599,-10.7219211,0.776812758,1.149878277,4.947526908
exp045,BB109,3,0.817559021,0.044673277,0.025792128,0.110974572,0.890335085,0.102664224,0.059273217,0.255032071,0.070305223,0.450416207,no burden,0.182440979,0.044673277,0.025792128,0.110974572,0.244864268,0.601098039,0.562725681,0.141372451,0.608276563
exp045,BB110,3,1.005857913,0.025128502,0.014507947,0.06242266,0.979328572,0.07232158,0.041754884,0.179656764,0.921111489,0.959799834,no burden,-0.005857913,0.025128502,0.014507947,0.06242266,-4.289668258,-3.528804345,-12.34596414,-2.476641124,-10.65612669
exp045,BB111,3,0.964736501,0.035319736,0.020391859,0.087739087,0.917478196,0.043310297,0.025005212,0.107588742,0.31950552,0.999986208,no burden,0.035263499,0.035319736,0.020391859,0.087739087,1.001594744,2.340147913,1.228190564,0.578270995,2.488099276
exp045,BB112,3,0.895731409,0.020592771,0.011889242,0.051155279,0.943509817,0.093481248,0.053971424,0.232220293,0.05345923,0.519805174,no burden,0.104268591,0.020592771,0.011889242,0.051155279,0.197497355,0.541775639,0.896542736,0.114025151,0.490610628
exp045,BB113,3,0.933584744,0.027586514,0.015927081,0.068528699,0.777474803,0.061640147,0.035587955,0.153122614,0.121560342,0.999986208,no burden,0.066415256,0.027586514,0.015927081,0.068528699,0.415364113,3.3505133,0.928102232,0.239810582,1.031821656
exp045,BB114,3,0.968959764,0.086220566,0.049779467,0.214183759,1.241784187,0.072071269,0.041610367,0.179034958,0.57835149,0.093484719,no burden,0.031040236,0.086220566,0.049779467,0.214183759,2.777703297,-7.789379787,2.321866027,1.603707746,6.900197512
exp045,BB127,3,1.024721062,0.01505913,0.008694393,0.037408952,1.009910315,0.033529751,0.019358411,0.083292519,0.999177152,0.977858317,no burden,-0.024721062,0.01505913,0.008694393,0.037408952,-0.609161936,0.400885483,-1.356323252,-0.351699808,-1.513242137
exp045,BB128,3,1.028504376,0.051976423,0.030008602,0.129116592,1.040355164,0.05415577,0.031266849,0.134530392,0.998808188,0.72567393,no burden,-0.028504376,0.051976423,0.030008602,0.129116592,-1.823454162,1.415753297,-1.899910755,-1.052771751,-4.52971125
exp045,BB129,3,0.994527949,0.017178693,0.009918123,0.04267424,1.088454409,0.05333329,0.03079199,0.132487238,0.600219412,0.245026948,no burden,0.005472051,0.017178693,0.009918123,0.04267424,3.139351905,-16.16476384,9.746490307,1.812505667,7.798582457
exp045,BB130,3,1.045800881,0.011211872,0.006473177,0.027851833,1.051922167,0.053489488,0.03088217,0.132875254,0.999177152,0.757717256,no burden,-0.045800881,0.011211872,0.006473177,0.027851833,-0.244795983,1.133649979,-1.167870295,-0.141333027,-0.608106934
exp045,BB131,3,0.896973208,0.043075316,0.024869545,0.107005017,0.969181446,0.069193009,0.039948602,0.171884963,0.121686992,0.372922941,no burden,0.103026792,0.043075316,0.024869545,0.107005017,0.4180982,0.299131453,0.671602092,0.241389108,1.038613506
exp045,BB373,3,1.001312125,0.015316822,0.008843171,0.038049095,0.818996304,0.040695367,0.023495481,0.101092897,0.858342826,0.999986208,no burden,-0.001312125,0.015316822,0.008843171,0.038049095,-11.67329215,-137.9469602,-31.01484868,-6.739578368,-28.99806526
exp045,JEB1204,6,0.847108502,0.044744862,0.018267013,0.046956853,0.905301667,0.085563265,0.034931057,0.08979314,NA,NA,control,0.152891498,0.044744862,0.018267013,0.046956853,0.29265762,0.619382593,0.559633898,0.119476973,0.307125336
exp045,JEB1205,6,0.843180913,0.046397985,0.018941898,0.0486917,0.832662514,0.062262947,0.025418742,0.065340956,NA,NA,control,0.156819087,0.046397985,0.018941898,0.0486917,0.295869505,1.067073466,0.397036794,0.120788219,0.310496003
exp045,JEB1206,3,0.581268037,0.020933429,0.012085921,0.05200152,0.539802289,0.048417586,0.027953906,0.120275952,NA,NA,control,0.418731963,0.020933429,0.012085921,0.05200152,0.049992431,1.099026947,0.115629067,0.028863143,0.124188082
exp045,JEB1207,3,0.761201111,0.055146636,0.031838925,0.136991839,0.831441322,0.073550334,0.042464305,0.18270916,NA,NA,control,0.238798889,0.055146636,0.031838925,0.136991839,0.230933387,0.705860396,0.308001159,0.133329453,0.573670335
exp045,JEB1208,3,0.732755243,0.015832153,0.009140698,0.039329248,0.76944283,0.033093728,0.019106673,0.082209378,NA,NA,control,0.267244757,0.015832153,0.009140698,0.039329248,0.059242146,0.86271915,0.12383303,0.034203469,0.14716565
exp048,BB13,3,0.934894903,0.01836238,0.010601525,0.04561468,0.96427769,0.05102885,0.02946152,0.126762691,0.078903806,0.500474105,no burden,0.065105097,0.01836238,0.010601525,0.04561468,0.282042122,0.548686841,0.78379194,0.162837095,0.700631472
exp048,BB15,3,0.972741283,0.038370929,0.022153466,0.095318672,0.993996527,0.06853056,0.039566137,0.17023935,0.419853802,0.642608273,no burden,0.027258717,0.038370929,0.022153466,0.095318672,1.407657181,0.220240485,2.514078702,0.812711252,3.496814288
exp048,BB16,3,1.020790317,0.014446035,0.008340422,0.03588594,1.000375146,0.024997567,0.014432352,0.0620974,0.999177152,0.999986208,no burden,-0.020790317,0.014446035,0.008340422,0.03588594,-0.694844392,0.018044268,-1.202365873,-0.401168597,-1.726089158
exp048,BB19,3,1.055537167,0.081380137,0.046984844,0.202159467,1.105735685,0.094954657,0.054822097,0.235880443,0.999177152,0.546625799,no burden,-0.055537167,0.081380137,0.046984844,0.202159467,-1.465327488,1.903872522,-1.70974975,-0.84600722,-3.640075274
exp048,BB2,3,0.982657065,0.01270653,0.007336119,0.031564771,1.079544661,0.044113234,0.025468787,0.109583347,0.240069394,0.195998188,no burden,0.017342935,0.01270653,0.007336119,0.031564771,0.732663211,-4.586574399,2.54358527,0.423003302,1.820036313
exp048,BB20,3,1.020643756,0.0193019,0.011143957,0.047948578,1.017769694,0.031523442,0.018200068,0.078308571,0.999177152,0.849319289,no burden,-0.020643756,0.0193019,0.011143957,0.047948578,-0.934999427,0.860778119,-1.527020639,-0.539822171,-2.322667338
exp048,BB226,3,1.005952548,0.188021512,0.108554271,0.46707133,1.0208085,0.077679722,0.044848408,0.192967127,0.843672672,0.771374438,no burden,-0.005952548,0.188021512,0.108554271,0.46707133,-31.58672762,3.495729827,-13.04982707,-18.2366057,-78.46578128
exp048,BB228,3,0.935588755,0.012512361,0.007224015,0.031082427,0.937652235,0.03909746,0.022572929,0.097123475,0.053114298,0.782593651,no burden,0.064411245,0.012512361,0.007224015,0.031082427,0.194257399,0.967963985,0.606997431,0.112154561,0.48256213
exp048,BB230,3,0.936663218,0.139855481,0.080745599,0.347420274,1.045574256,0.139312154,0.08043191,0.346070575,0.529050591,0.478256434,no burden,0.063336782,0.139855481,0.080745599,0.347420274,2.208124183,-0.719554334,2.199545805,1.274861091,5.485284554
exp048,BB231,3,0.895433935,0.102071662,0.058931101,0.253560064,1.390764031,0.101279498,0.058473745,0.251592219,0.313938743,0.043042738,no burden,0.104566065,0.102071662,0.058931101,0.253560064,0.97614519,-3.737006172,0.968569462,0.563577688,2.42487908
exp048,BB238,3,1.007372741,0.064018319,0.036960994,0.159030322,0.939335518,0.03725145,0.021507135,0.092537733,0.862465774,0.999986208,no burden,-0.007372741,0.064018319,0.036960994,0.159030322,-8.683109433,-8.22821246,-5.052591546,-5.013195569,-21.5700396
exp048,BB239,3,0.953337017,0.116744289,0.067402347,0.290008891,1.032157696,0.05970719,0.034471962,0.148320882,0.553620172,0.460563443,no burden,0.046662983,0.116744289,0.067402347,0.290008891,2.501860808,-0.689147887,1.279540772,1.444450011,6.214966782
exp048,BB241,3,0.971669631,0.109573818,0.063262474,0.272196455,1.055347654,0.039038241,0.022538739,0.096976367,0.639972792,0.434015768,no burden,0.028330369,0.109573818,0.063262474,0.272196455,3.867715879,-1.953651011,1.377964444,2.233026804,9.607938874
exp048,BB3,3,0.71564202,0.063515391,0.036670628,0.157780977,1.05883376,0.043692917,0.025226118,0.108539224,0.063223417,0.038717188,no burden,0.28435798,0.063515391,0.036670628,0.157780977,0.223364192,-0.206900331,0.15365462,0.128959377,0.554867414
exp048,BB323,3,0.604535535,0.01688103,0.009746267,0.041934803,1.059891487,0.134077767,0.077409835,0.333067637,0.013125023,0.131079622,significant,0.395464465,0.01688103,0.009746267,0.041934803,0.042686591,-0.151445939,0.339038722,0.024645115,0.106039371
exp048,BB338,3,1.030325741,0.03094162,0.017864153,0.076863245,0.944531495,0.024573737,0.014187654,0.061044548,0.999177152,0.999986208,no burden,-0.030325741,0.03094162,0.017864153,0.076863245,-1.020308778,-1.829089839,-0.810326022,-0.589075548,-2.534587514
exp048,BB339,3,0.97352965,0.062908062,0.036319987,0.15627229,0.981143024,0.038155883,0.022029309,0.094784467,0.543222028,0.759229461,no burden,0.02647035,0.062908062,0.036319987,0.15627229,2.376548229,0.712381072,1.441457457,1.37210076,5.903673079
exp048,BB340,3,0.998682042,0.016861612,0.009735056,0.041886566,1.000070509,0.008977056,0.005182906,0.022300243,0.762537585,0.771374438,no burden,0.001317958,0.016861612,0.009735056,0.041886566,12.7937355,-0.053498986,6.811334458,7.386466637,31.78140084
exp048,BB345,3,1.036421254,0.064762566,0.037390685,0.160879132,0.965011551,0.024925328,0.014390645,0.061917948,0.998808188,0.999986208,no burden,-0.036421254,0.064762566,0.037390685,0.160879132,-1.778153119,-0.960660216,-0.684362177,-1.026617182,-4.417177221
exp048,BB346,3,0.779311238,0.059749149,0.034496187,0.148425114,1.152824604,0.134049416,0.077393466,0.332997209,0.078512544,0.131079622,no burden,0.220688762,0.059749149,0.034496187,0.148425114,0.270739427,-0.69248929,0.607413875,0.156311481,0.672554021
exp048,BB5,3,0.901261593,0.037178604,0.021465077,0.092356771,0.742720769,0.029002578,0.016744646,0.072046397,0.110961261,0.999986208,no burden,0.098738407,0.037178604,0.021465077,0.092356771,0.376536391,2.605665187,0.293731473,0.217393387,0.935368249
exp048,BB6,2,0.852955962,0.066833783,0.047258621,0.600477714,0.792400273,0.042998759,0.030404714,0.386328518,0.294895748,0.999986208,no burden,0.147044038,0.066833783,0.047258621,0.600477714,0.45451542,1.411820088,0.292420959,0.321390936,4.083659028
exp048,BB8,3,0.967685103,0.121784248,0.070312169,0.302528844,0.982989252,0.046122095,0.026628604,0.114573636,0.636951753,0.756248572,no burden,0.032314897,0.121784248,0.070312169,0.302528844,3.768672067,0.526405779,1.427270398,2.175843833,9.361900406
exp048,JEB1204,3,0.835613625,0.063573309,0.036704067,0.157924855,0.800870888,0.105424098,0.060866632,0.261887979,NA,NA,control,0.164386375,0.063573309,0.036704067,0.157924855,0.386731012,1.211348036,0.641318957,0.223279254,0.960693092
exp048,JEB1205,3,0.901971683,0.051958139,0.029998046,0.129071174,0.890145543,0.075794048,0.043759714,0.188282853,NA,NA,control,0.098028317,0.051958139,0.029998046,0.129071174,0.530031942,1.120640039,0.773185239,0.306014084,1.316672334
exp048,JEB1206,3,0.628575462,0.007285145,0.004206081,0.018097304,0.612733875,0.034035269,0.019650272,0.084548296,NA,NA,control,0.371424538,0.007285145,0.004206081,0.018097304,0.019614065,1.04265089,0.091634413,0.011324186,0.048724039
exp048,JEB1207,3,0.763251942,0.042004375,0.024251237,0.104344651,0.788813744,0.021262468,0.012275892,0.0528189,NA,NA,control,0.236748058,0.042004375,0.024251237,0.104344651,0.177422256,0.892029515,0.08981053,0.102434787,0.440741316
exp048,JEB1208,3,0.658195125,0.044205706,0.025522176,0.109813061,0.654185882,0.058404115,0.033719632,0.145083866,NA,NA,control,0.341804875,0.044205706,0.025522176,0.109813061,0.129330238,1.011729626,0.170869755,0.074668848,0.321274123
exp050,BB016,3,1.013995578,0.007128315,0.004115534,0.017707715,1.116908165,0.391726962,0.226163667,0.97310372,0.999177152,0.650961769,no burden,-0.013995578,0.007128315,0.004115534,0.017707715,-0.509326211,8.353221823,-27.98933844,-0.294059625,-1.265236448
exp050,BB106,3,0.815328415,0.032346242,0.018675112,0.08035252,0.675924725,0.113609163,0.065592281,0.282220806,0.048412051,0.999986208,significant,0.184671585,0.032346242,0.018675112,0.08035252,0.17515549,1.754873521,0.615195688,0.10112607,0.435110359
exp050,BB109,3,0.903876707,0.105898588,0.061140578,0.263066676,0.970974512,0.072537764,0.041879698,0.180193795,0.350293887,0.496294009,no burden,0.096123293,0.105898588,0.061140578,0.263066676,1.101695383,0.301961029,0.754632531,0.636064126,2.736763047
exp050,BB112,3,0.969554457,0.10682705,0.061676626,0.265373104,1.065944787,0.058108052,0.0335487,0.144348404,0.623637832,0.395971755,no burden,0.030445543,0.10682705,0.061676626,0.265373104,3.508791101,-2.165991477,1.908589781,2.025801487,8.716320296
exp050,BB127,3,0.963057927,0.014342467,0.008280627,0.035628664,1.094626508,0.065643754,0.037899439,0.163068124,0.110961261,0.225725863,no burden,0.036942073,0.014342467,0.008280627,0.035628664,0.388242087,-2.56148345,1.776937483,0.224151674,0.96444681
exp050,BB129,3,1.004291801,0.110996428,0.064083818,0.275730414,0.979789534,0.042426872,0.024495166,0.105394193,0.843672672,0.910677001,no burden,-0.004291801,0.110996428,0.064083818,0.275730414,-25.86243476,-4.709087136,-9.885563262,-14.93168367,-64.24584951
exp050,BB132,3,1.049104481,0.079979709,0.046176306,0.198680611,1.030678642,0.030799719,0.017782226,0.076510744,0.998808188,0.910677001,no burden,-0.049104481,0.079979709,0.046176306,0.198680611,-1.628765991,0.624762583,-0.62722828,-0.940368483,-4.046079021
exp050,BB137,3,1.077919472,0.005481735,0.003164881,0.013617385,0.910309171,0.032766559,0.018917782,0.081396646,0.999177152,0.999986208,no burden,-0.077919472,0.005481735,0.003164881,0.013617385,-0.070351287,-1.151070797,-0.42051824,-0.040617334,-0.174762284
exp050,BB142,3,1.009621846,0.064378065,0.037168693,0.159923979,1.08756701,0.09164572,0.052911681,0.22766059,0.876552957,0.424349788,no burden,-0.009621846,0.064378065,0.037168693,0.159923979,-6.690822783,9.100853586,-9.524754644,-3.862948335,-16.6209252
exp050,BB144,3,1.035242472,0.029052425,0.016773425,0.072170224,1.091488985,0.058368618,0.033699137,0.144995686,0.999177152,0.377972953,no burden,-0.035242472,0.029052425,0.016773425,0.072170224,-0.824358325,2.595986646,-1.656201044,-0.475943501,-2.047819604
exp050,BB164,3,1.061912832,0.089677046,0.051775066,0.222770131,1.093304156,0.090464311,0.052229594,0.224725807,0.999177152,0.650961769,no burden,-0.061912832,0.089677046,0.051775066,0.222770131,-1.448440372,1.507024519,-1.461156082,-0.836257439,-3.598125352
exp050,BB187,3,0.773463095,0.017259865,0.009964988,0.042875881,0.979951349,0.163846687,0.094596929,0.407017735,0.023436267,0.327468788,significant,0.226536905,0.017259865,0.009964988,0.042875881,0.07619008,0.088500598,0.723267088,0.043988363,0.189266651
exp050,BB218,3,0.687609871,0.112958627,0.065216694,0.280604786,0.81563854,0.006458918,0.003729058,0.016044842,0.104337627,0.364937086,no burden,0.312390129,0.112958627,0.065216694,0.280604786,0.36159474,0.590164166,0.020675807,0.20876682,0.898251129
exp050,BB220,3,0.898580839,0.021025209,0.01213891,0.052229514,0.822955513,0.043213644,0.024949409,0.107348643,0.055696,0.999986208,no burden,0.101419161,0.021025209,0.01213891,0.052229514,0.207310026,1.745670992,0.426089544,0.1196905,0.514986655
exp050,BB273,3,1.047061379,0.094691574,0.054670206,0.23522691,1.01920626,0.098519129,0.056880046,0.244735084,0.998476415,0.910677001,no burden,-0.047061379,0.094691574,0.054670206,0.23522691,-2.012086673,0.40811085,-2.093417795,-1.161678782,-4.998300383
exp050,BB281,3,1.024471163,0.023710918,0.013689505,0.058901185,0.983713643,0.047916886,0.027664827,0.119032144,0.999177152,0.999986208,no burden,-0.024471163,0.023710918,0.013689505,0.058901185,-0.968933003,-0.665532599,-1.958095967,-0.55941373,-2.406963013
exp050,BB286,3,0.913594385,0.067912919,0.039209542,0.168705043,0.935130594,0.04387419,0.025330775,0.10898953,0.257551575,0.642608273,no burden,0.086405615,0.067912919,0.039209542,0.168705043,0.785978078,0.750754522,0.507770128,0.453784655,1.952477784
exp050,BB311,3,0.934027588,0.039524749,0.022819624,0.098184919,0.927332189,0.107409931,0.062013153,0.26682106,0.18753855,0.839587662,no burden,0.065972412,0.039524749,0.022819624,0.098184919,0.599110256,1.101487849,1.628103731,0.345896467,1.488272379
exp050,BB373,3,0.989613745,0.015521284,0.008961218,0.038557007,0.950415337,0.0232096,0.013400069,0.057655841,0.442136097,0.999986208,no burden,0.010386255,0.015521284,0.008961218,0.038557007,1.494406212,4.774065579,2.234645629,0.862795829,3.712310828
exp050,BB379,3,0.95351227,0.011059429,0.006385165,0.027473146,0.998688356,0.015287368,0.008826166,0.037975928,0.068200788,0.102432802,no burden,0.04648773,0.011059429,0.006385165,0.027473146,0.237899965,0.028214852,0.328847381,0.137351609,0.590976275
exp050,BB387,3,1.055880339,0.018349574,0.010594132,0.04558287,0.996352861,0.059637236,0.034431574,0.148147108,0.999177152,0.999986208,no burden,-0.055880339,0.018349574,0.010594132,0.04558287,-0.32837264,-0.06526695,-1.06723112,-0.189586032,-0.815722859
exp050,BB395,3,0.815995463,0.031154725,0.017987189,0.077392628,0.999001917,0.025231251,0.01456727,0.062677903,0.048412051,0.03385158,significant,0.184004537,0.031154725,0.017987189,0.077392628,0.169314984,0.00542423,0.137122985,0.097754052,0.420601738
exp050,BB554,3,0.845293241,0.068338942,0.039455507,0.169763344,0.643396804,0.01308669,0.007555604,0.03250914,0.130302471,0.999986208,no burden,0.154706759,0.068338942,0.039455507,0.169763344,0.441732104,2.305026602,0.084590292,0.255034149,1.097323378
exp050,JEB1204,3,0.927347072,0.027922494,0.01612106,0.069363321,0.875634422,0.007000474,0.004041726,0.017390142,NA,NA,control,0.072652928,0.027922494,0.01612106,0.069363321,0.384327172,1.711776551,0.09635502,0.221891396,0.954721622
exp050,JEB1205,3,0.942966413,0.043746938,0.025257307,0.108673419,0.931350352,0.095317754,0.055031731,0.236782428,NA,NA,control,0.057033587,0.043746938,0.025257307,0.108673419,0.767038166,1.203670529,1.671256509,0.442849692,1.905428435
exp050,JEB1206,3,0.65571095,0.047785599,0.027589029,0.118706009,0.549982572,0.0499159,0.028818958,0.123997969,NA,NA,control,0.34428905,0.047785599,0.027589029,0.118706009,0.138795002,1.3070919,0.144982536,0.080133332,0.344785898
exp050,JEB1207,3,0.839985655,0.06413473,0.037028203,0.159319501,0.75378126,0.041760495,0.024110433,0.10373882,NA,NA,control,0.160014345,0.06413473,0.037028203,0.159319501,0.400806125,1.538729165,0.260979693,0.231405524,0.99565761
exp050,JEB1208,3,0.896933621,0.288645381,0.166649488,0.717034876,0.715910926,0.08337122,0.048134396,0.207105592,NA,NA,control,0.103066379,0.288645381,0.166649488,0.717034876,2.800577474,2.756369973,0.808908013,1.616914159,6.957020119
exp054,BB016,3,1.034082018,0.01595668,0.009212593,0.039638591,1.030292769,0.012947305,0.00747513,0.032162888,0.999177152,0.910677001,no burden,-0.034082018,0.01595668,0.009212593,0.039638591,-0.468184724,0.888819718,-0.379886683,-0.270306576,-1.163035328
exp054,BB137,3,0.976982061,0.020019609,0.011558327,0.049731466,0.954022225,0.048969824,0.028272741,0.121647787,0.280259584,0.985587429,no burden,0.023017939,0.020019609,0.011558327,0.049731466,0.869739418,1.997475731,2.127463443,0.502144287,2.160552487
exp054,BB144,3,0.991804367,0.024837791,0.014340106,0.061700494,0.982154304,0.043718091,0.025240652,0.108601758,0.592328282,0.910677001,no burden,0.008195633,0.024837791,0.014340106,0.061700494,3.030612843,2.177463908,5.334315204,1.749725141,7.528459654
exp054,BB164,3,1.027328104,0.032669781,0.018861907,0.081156236,1.023586695,0.051705792,0.029852353,0.128444307,0.999177152,0.839587662,no burden,-0.027328104,0.032669781,0.018861907,0.081156236,-1.195464639,0.863092994,-1.892037316,-0.690201831,-2.969698793
exp054,BB187,3,0.667584405,0.019359936,0.011177464,0.048092747,0.6809076,0.005144216,0.002970015,0.012778942,0.016743592,0.450416207,significant,0.332415595,0.019359936,0.011177464,0.048092747,0.058240156,0.959920065,0.015475256,0.03362497,0.144676567
exp054,BB218,3,0.727624273,0.08933406,0.051577044,0.221918108,0.791183158,0.030872512,0.017824253,0.076691572,0.090730518,0.449492971,no burden,0.272375727,0.08933406,0.051577044,0.221918108,0.327980989,0.766649967,0.113345314,0.189359912,0.814749942
exp054,BB220,3,0.804702456,0.034329175,0.019819959,0.085278399,0.819071503,0.066517543,0.038403922,0.165238738,0.048412051,0.701679936,significant,0.195297544,0.034329175,0.019819959,0.085278399,0.175778838,0.926424844,0.340595903,0.101485959,0.436658841
exp054,BB273,3,1.024108119,0.063552153,0.036691853,0.1578723,1.009919858,0.007316298,0.004224067,0.018174692,0.978359387,0.910677001,no burden,-0.024108119,0.063552153,0.036691853,0.1578723,-2.636130744,0.411473748,-0.303478601,-1.521970795,-6.548511794
exp054,BB281,3,1.007160559,0.021960949,0.01267916,0.054554021,1.028013859,0.007383065,0.004262615,0.018340551,0.959602871,0.377972953,no burden,-0.007160559,0.021960949,0.01267916,0.054554021,-3.066932004,3.91224451,-1.031073825,-1.770694018,-7.618681451
exp054,BB286,3,0.911608725,0.024846034,0.014344865,0.061720971,1.011232462,0.021284171,0.012288422,0.052872813,0.078903806,0.056281708,no burden,0.088391275,0.024846034,0.014344865,0.061720971,0.281091481,-0.127076594,0.240794934,0.162288242,0.698269949
exp054,BB311,3,1.036731168,0.011105953,0.006412025,0.027588717,0.973054035,0.012737366,0.007353922,0.031641371,0.999177152,0.999986208,no burden,-0.036731168,0.011105953,0.006412025,0.027588717,-0.302357746,-0.733599466,-0.346772687,-0.174566326,-0.75109828
exp054,BB373,3,0.679724593,0.008176418,0.004720657,0.020311349,0.783633043,0.101023648,0.058326031,0.250956655,0.00896946,0.372922941,significant,0.320275407,0.008176418,0.004720657,0.020311349,0.025529335,0.675565316,0.31542743,0.014739368,0.063418383
exp054,BB379,1,0.568626202,NA,NA,NA,0.660637451,NA,NA,NA,NA,NA,no burden,0.431373798,NA,NA,NA,NA,0.786701813,NA,NA,NA
exp054,BB387,1,0.485608,NA,NA,NA,0.466006718,NA,NA,NA,NA,NA,no burden,0.514392,NA,NA,NA,NA,1.038105729,NA,NA,NA
exp054,BB554,3,0.863343076,0.028220082,0.016292872,0.070102569,0.870936281,0.007712564,0.004452851,0.019159072,0.055696,0.650961769,no burden,0.136656924,0.028220082,0.016292872,0.070102569,0.206503124,0.944436001,0.056437422,0.119224634,0.512982198
exp054,JEB1204,3,0.739420236,0.051040703,0.029468363,0.126792134,0.746647711,0.043478572,0.025102365,0.108006759,NA,NA,control,0.260579764,0.051040703,0.029468363,0.126792134,0.195873623,0.972263867,0.166853216,0.113087689,0.486577054
exp054,JEB1205,3,0.724000324,0.019976714,0.011533561,0.049624909,0.725720139,0.055515948,0.032052147,0.137909259,NA,NA,control,0.275999676,0.019976714,0.011533561,0.049624909,0.072379484,0.993768778,0.201144974,0.041788314,0.179800605
exp054,JEB1206,3,0.741140004,0.059005887,0.034067065,0.14657875,0.734032279,0.017407564,0.010050262,0.043242786,NA,NA,control,0.258859996,0.059005887,0.034067065,0.14657875,0.227945176,1.027457797,0.067247022,0.131604209,0.566247208
exp054,JEB1207,3,0.835615986,0.043959958,0.025380293,0.109202589,0.823564744,0.038064491,0.021976544,0.094557437,NA,NA,control,0.164384014,0.043959958,0.025380293,0.109202589,0.26742234,1.073311517,0.231558347,0.15439636,0.664313919
exp054,JEB1208,3,0.729100836,0.036257071,0.02093303,0.090067558,0.718893113,0.058836302,0.033969155,0.146157476,NA,NA,control,0.270899164,0.036257071,0.02093303,0.090067558,0.13383973,1.037680893,0.217188939,0.077272404,0.332476321
