strain,isolate,well,growth.rate,GFP.rate,other.rate,run
BB266,NA,D7,1.4849830667738884,335.2570469568792,NA,28
BB267,NA,D12,1.1369242647459266,405.673029639233,NA,28
BB267,NA,D4,1.3340838433243662,346.6932703111078,NA,28
BB267,NA,D8,1.3619839604293236,309.0885152164918,NA,28
BB268,NA,E1,1.346398456109624,427.5726811259807,NA,28
BB268,NA,E5,1.4536421442736334,376.9597654889053,NA,28
BB268,NA,E9,1.473106973243357,371.71075208301886,NA,28
BB269,NA,E10,1.4304969785752886,362.3341879389142,NA,28
BB269,NA,E2,1.4169942346131372,386.7566842528837,NA,28
BB269,NA,E6,1.351466880479872,401.56209754397656,NA,28
BB294,NA,E11,1.0674751525333601,300.455501051157,NA,28
BB294,NA,E3,0.9634976625498105,368.0721139866242,NA,28
BB294,NA,E7,1.0207174101307586,353.2065742829526,NA,28
BB296,NA,E12,1.334749624087229,416.154521510097,NA,28
BB296,NA,E4,1.2520763950474847,487.1013741249675,NA,28
BB296,NA,E8,1.3160774834441158,420.285218027241,NA,28
BB298,NA,F1,0.7785149811694918,350.41637136782424,NA,28
BB298,NA,F5,0.932154846455675,444.8428019856571,NA,28
BB298,NA,F9,1.11959313604028,270.0563943969441,NA,28
BB426,NA,F10,1.395499637952339,378.1612763051711,NA,28
BB426,NA,F2,1.3644254459950647,396.8204441332706,NA,28
BB426,NA,F6,1.4533561954772374,368.695868082434,NA,28
BB589,NA,F11,1.3041803986115825,323.73245422591833,NA,28
BB589,NA,F3,1.3119566612167186,372.58473102968696,NA,28
BB589,NA,F7,1.3387445362322112,351.67303944177473,NA,28
BB590,NA,F12,1.388571783989303,379.29690268622863,NA,28
BB590,NA,F4,1.5393853372179431,357.1228365216171,NA,28
BB590,NA,F8,1.3783648120472298,350.2574569745328,NA,28
JEB1204,NA,G1,1.0113128200709487,380.1857881631871,NA,28
JEB1204,NA,G5,1.1832237347790424,326.04605790335495,NA,28
JEB1204,NA,G9,1.3314336115523546,297.35163406596723,NA,28
JEB1204,NA,H11,1.0593219581660394,316.9453924914675,NA,28
JEB1204,NA,H3,1.0854506552763898,321.92160451656997,NA,28
JEB1204,NA,H7,1.2542256975423784,308.3518930957682,NA,28
JEB1205,NA,G10,1.1056516410629706,332.1140398063475,NA,28
JEB1205,NA,G2,1.171678017896682,333.7650980133324,NA,28
JEB1205,NA,G6,1.1792160190909078,330.6195393169182,NA,28
JEB1206,NA,G11,1.1089619694281527,262.01547197761505,NA,28
JEB1206,NA,G3,1.0824898951455015,334.13629160063397,NA,28
JEB1206,NA,G7,1.135481304871726,256.46420912070556,NA,28
JEB1207,NA,G12,1.0147791098730652,272.80205091646906,NA,28
JEB1207,NA,G4,1.0777594497721696,286.6525886550645,NA,28
JEB1207,NA,G8,1.0264728111589543,265.74083156994914,NA,28
JEB1208,NA,H10,1.0681678041265803,246.07783311352142,NA,28
JEB1208,NA,H2,1.0153280621891585,289.5075246365001,NA,28
JEB1208,NA,H6,0.9108591925656192,275.48541835347334,NA,28
BB0,NA,D11,1.3252647803158535,8.757657655334793,409.1424145498357,29
BB0,NA,D3,1.291954166036143,115.10860335807585,429.23783011060107,29
BB0,NA,D7,1.2630506755497803,101.58486253799873,438.49126922910614,29
BB0,NA,F11,1.3801346578259006,169.37871144121527,426.9206487636521,29
BB0,NA,F3,1.2982757665477964,195.4774535076919,449.48456851821953,29
BB0,NA,F7,1.3499593356446447,15.984463341100719,406.5634931072214,29
JEB1203,NA,A10,1.2802152579583692,13.250994732985012,464.09262890522774,29
JEB1203,NA,A2,1.3948115845030933,95.15103804089703,494.5359398760892,29
JEB1203,NA,A6,1.342415467959706,117.41383495572477,489.2800314255053,29
JEB1203,NA,D12,1.4176027394815125,47.71767732476624,426.16152907057284,29
JEB1203,NA,D4,1.305401655599091,309.0187470872105,416.4701201429081,29
JEB1203,NA,D8,1.3252052395698242,50.00007283331777,429.01887761231376,29
JEB1204,NA,A11,1.102163363590031,317.5845740841498,366.68093896468093,29
JEB1204,NA,A3,1.2067915893717494,483.58760151305995,428.73384090146277,29
JEB1204,NA,A7,1.142475607524403,429.3678626022838,413.3725349908332,29
JEB1204,NA,E1,1.054915154512502,504.6385708373558,473.49412146222653,29
JEB1204,NA,E5,1.109989622497366,334.77949676245134,358.64024873834603,29
JEB1204,NA,E9,1.215896005068341,411.3470780735602,359.1275970441104,29
JEB1205,NA,B1,1.1629846381100335,339.35125822526567,512.8267358589678,29
JEB1205,NA,B5,1.2223337129073197,327.788130978673,410.2844753963873,29
JEB1205,NA,B9,1.2341322388566804,327.21864154685073,369.1802447755521,29
JEB1205,NA,E10,1.2875305458618262,342.9044091694692,391.1110879406931,29
JEB1205,NA,E2,1.1266089558580648,354.4450374980766,449.5392087724832,29
JEB1205,NA,E6,1.1106036333625118,320.6934753454734,405.62104514555176,29
JEB1206,NA,B10,0.9104032783570808,865.7219197021051,233.13616482792375,29
JEB1206,NA,B2,0.7837159033780466,1031.5830702049843,305.4242444091508,29
JEB1206,NA,B6,0.8908887694807363,1010.5342894396,311.84941279404234,29
JEB1206,NA,E11,0.842920962351291,934.6564863366402,269.11876856178577,29
JEB1206,NA,E3,0.7393616999624519,976.6873747507474,306.43469161111676,29
JEB1206,NA,E7,0.8212078030307414,864.7835642459947,273.8352485332279,29
JEB1207,NA,B11,1.3299970281995883,317.7622128536854,362.5194469280004,29
JEB1207,NA,B3,1.1823119861564868,411.89254202449314,435.0671782836847,29
JEB1207,NA,B7,1.159951663793722,343.99226332418664,436.8096111163124,29
JEB1207,NA,E12,1.2692611695320308,447.3482541689848,419.55687001761726,29
JEB1207,NA,E4,1.1448423773914733,397.1975581176484,409.95556091773756,29
JEB1207,NA,E8,1.15562856660258,389.8206802499508,409.7018454389783,29
JEB1208,NA,B12,1.0900091421700622,615.2746400183472,430.0418404330112,29
JEB1208,NA,B4,1.0092116711442138,637.8808214018583,429.2801023807482,29
JEB1208,NA,B8,1.0342404646341101,573.0219110314548,424.53804895391215,29
JEB1208,NA,F10,1.0567199467715978,655.3211831380813,430.42307912066593,29
JEB1208,NA,F2,0.9710059262772712,680.3553788741484,467.9096903759207,29
JEB1208,NA,F6,1.0009182078607666,569.2999544079249,423.6256444285642,29
JEB1303,NA,C1,1.3127236496935732,99.46737399021407,512.464678690857,29
JEB1303,NA,C5,1.3297747766766537,67.0293000019289,418.94715680805916,29
JEB1303,NA,C9,1.342897879146214,66.78539626001684,411.20660956934915,29
JEB1303,NA,G1,1.263538259201689,85.55854448601359,519.663767694688,29
JEB1303,NA,G5,1.1956627791975547,10.738491510565236,442.3735913355436,29
JEB1303,NA,G9,1.36777558504188,54.22583592820974,445.75590155700627,29
JEB1304,NA,C10,1.1875935891556135,337.3831603399634,359.2806196900493,29
JEB1304,NA,C2,1.1121138843327882,387.25046949989604,434.36485528426977,29
JEB1304,NA,C6,1.098307126396549,355.6381381203278,393.893680790331,29
JEB1304,NA,G10,1.1545171042015046,365.632492194023,432.0596326806068,29
JEB1304,NA,G2,1.043687269643549,355.6625613633147,461.9136450708982,29
JEB1304,NA,G6,1.0855669004661737,267.5844179770675,413.11986913453103,29
JEB1305,NA,C11,1.2205649464500103,209.40518066470003,356.15092953344,29
JEB1305,NA,C3,1.1738428779696708,271.9780501739624,422.0409333896323,29
JEB1305,NA,C7,1.1975550526068106,234.54545454545365,410.8355830807965,29
JEB1305,NA,G11,1.2432802941689083,321.55162486916015,431.77667448611226,29
JEB1305,NA,G3,1.1711027888853203,267.18670999035623,453.31442448158754,29
JEB1305,NA,G7,1.1703794080778136,299.6751440805017,429.1172787444537,29
JEB1306,NA,C12,0.7444599921697623,912.9044314490353,312.78667717479686,29
JEB1306,NA,C4,0.8442451093253694,904.6246009810111,260.6527420370235,29
JEB1306,NA,C8,0.9714737933579307,910.849042718457,239.89664592574897,29
JEB1306,NA,H10,1.207385339359279,430.9566585826882,476.8546237377605,29
JEB1306,NA,H2,1.1751683492688285,426.8501948863774,504.9597106199909,29
JEB1306,NA,H6,1.1065354154755815,482.74304795270405,464.79998458435324,29
JEB1307,NA,D1,1.101357440619193,388.19068266025994,487.5932182439949,29
JEB1307,NA,D5,1.1558006515606483,316.7086116550957,389.2054909185037,29
JEB1307,NA,D9,1.2237648768252285,370.82846996684054,373.5413628227961,29
JEB1307,NA,H11,1.0895763843839896,713.7181954291491,470.91150726655917,29
JEB1307,NA,H3,0.9763006174223544,718.1146304423178,463.628258390846,29
JEB1307,NA,H7,1.0329346523530427,652.4942766991633,458.6887682883254,29
JEB1308,NA,D10,1.1034903132180633,629.5486185918403,373.3809382749639,29
JEB1308,NA,D2,1.0110513031403958,686.134901446544,443.78785662249874,29
JEB1308,NA,D6,1.049878427705889,635.4675647163292,409.29162201356655,29
JEB1308,NA,G12,0.8987616967176543,967.1109518317588,277.06782283949127,29
JEB1308,NA,G4,0.7321223216740843,1026.8238620254858,297.2205787818248,29
JEB1308,NA,G8,0.8579389085163457,962.0287270956449,303.0230930586238,29
JEB1203,1,A10,1.0965629505247045,2.2113326375006546,435.63233585193507,30
JEB1203,1,A2,1.0163698626411937,3.3969436107360522,449.80804508576506,30
JEB1203,1,A6,1.0683446506026293,1.3559322033898307,430.51656645523497,30
JEB1203,1,B1,1.0600755142004825,1.4333861816586537,455.90553924685764,30
JEB1203,1,B5,1.0882822352209374,1.430561775389376,427.2812556633845,30
JEB1203,1,B9,1.092509317344522,2.9426496368645267,413.0808407641171,30
JEB1204,1,A11,1.0400924110491843,1.329688829688843,405.413758156423,30
JEB1204,1,A3,0.983218979908814,1.1729326494505294,419.53318143079514,30
JEB1204,1,A7,1.073335112161229,1.147262631361563,397.22483801523,30
JEB1204,1,B10,1.0977925350473126,1.099563721491142,405.9014664323519,30
JEB1204,1,B2,1.022259690299562,2.6925333186676332,412.2334732913623,30
JEB1204,1,B6,1.0508593383588458,2.2153137253454034,409.5660760417004,30
JEB1205,1,A12,0.9216886793371444,2.7069990323918485,412.51215334984965,30
JEB1205,1,A4,0.9311263704384565,5.150633730729726,409.0760197072746,30
JEB1205,1,A8,0.9759956594896564,3.124975277094317,408.49162302300743,30
JEB1205,1,B11,1.0105409609883713,4.904861142222426,377.45150705069045,30
JEB1205,1,B3,1.0056043679322988,4.106930105631828,410.27274790687886,30
JEB1205,1,B7,1.019669439902668,1.6765319738597793,379.7655126965678,30
JEB1206,1,B12,1.0695276364410011,7.380068326823535,372.0691266205392,30
JEB1206,1,B4,1.012296231535585,6.793085142516412,371.6989912456916,30
JEB1206,1,B8,0.9631566734459841,6.84212927062902,370.7646472024147,30
JEB1206,1,C1,0.9171862741615107,6.807251317494859,393.71630827225596,30
JEB1206,1,C5,0.9587771743351066,6.822768553343742,374.87433209837474,30
JEB1206,1,C9,0.9582822268459428,5.657558122979569,361.8296793841398,30
JEB1207,1,C10,0.8777928137085292,10.882548950656659,315.0236211389216,30
JEB1207,1,C2,0.8264936241360609,10.653949571305363,326.4403049453668,30
JEB1207,1,C6,0.852178229955146,9.79389806917503,311.89588083672044,30
JEB1207,1,D1,0.8531698318881962,9.466423869263881,334.8563747565902,30
JEB1207,1,D5,0.8893953053081692,9.82996321906378,301.6100674666176,30
JEB1207,1,D9,0.8417237637766856,8.991395651181486,301.10523038605214,30
JEB1208,1,C11,0.8074056573071395,16.35551722999222,246.56713516321963,30
JEB1208,1,C3,0.8458001471770803,17.038954671737812,255.29923718357875,30
JEB1208,1,C7,0.8455297814340725,16.403621106829103,230.98219402450812,30
JEB1208,1,D10,0.8378162521388949,14.95272493819854,253.9322701896845,30
JEB1208,1,D2,0.8532021273287882,15.406482038994083,266.48580711524346,30
JEB1208,1,D6,0.838934870923386,16.42888249698151,237.50694118609283,30
JEB1303,2,C12,0.9670639793731323,2.7462251570910223,392.8333873588402,30
JEB1303,2,C4,0.9608367229612387,0.16146115890361679,410.32220952749395,30
JEB1303,2,C8,1.0172589212933472,3.817269974537207,378.65132150447704,30
JEB1303,2,D11,1.020554100746197,1.979508131819397,404.68712712073125,30
JEB1303,2,D3,1.0053136073868434,2.007741852583554,428.05375842340004,30
JEB1303,2,D7,0.994272502982272,0.6870128857023337,410.0761398194714,30
JEB1304,2,D12,1.0302360628762688,2.778828871440746,400.4773409929108,30
JEB1304,2,D4,1.021041862937953,1.3701176156617683,413.9173641241058,30
JEB1304,2,D8,1.0916687084922452,2.180625577865769,403.6708647949299,30
JEB1304,2,E1,1.040706176949377,5.103640060761438,453.32995695112663,30
JEB1304,2,E5,1.091230277304991,2.2046244201837677,428.73050578650265,30
JEB1304,2,E9,1.0653787394512222,2.1254527214296566,419.84072238665334,30
JEB1305,2,E10,1.0361724488126356,3.377263407735719,433.8510363993938,30
JEB1305,2,E2,0.985820604925516,3.2285960429672915,439.9796724908548,30
JEB1305,2,E6,1.0802662952061137,2.8616101001441905,433.7388891229253,30
JEB1305,2,F1,1.053823049895985,3.259731098903436,428.3218653764971,30
JEB1305,2,F5,1.0888321544982826,3.9233431068169384,421.7632613954751,30
JEB1305,2,F9,1.0248725180475162,5.17909895096738,415.8785971527205,30
JEB1306,2,E11,1.0036202674888128,10.591839395124511,443.44778485208894,30
JEB1306,2,E3,0.9742856613185009,8.759377686699894,433.72645672232045,30
JEB1306,2,E7,1.0325760118016747,6.976511920288593,426.0561862557753,30
JEB1306,2,F10,1.0458058933243084,7.649551260098915,433.0859307969807,30
JEB1306,2,F2,0.9990755656665489,8.86271285406167,436.36611899115485,30
JEB1306,2,F6,0.9467283761829449,6.704916619572608,437.1029852415826,30
JEB1307,2,E12,0.9412722397906088,12.00791768707042,340.0549333965981,30
JEB1307,2,E4,0.9120127245278593,12.217231424529182,340.20620502002015,30
JEB1307,2,E8,0.9547132903205532,12.237609043139837,334.16971077554365,30
JEB1307,2,F11,0.9616415753496543,13.1877660244705,331.64624020774164,30
JEB1307,2,F3,0.9086296950917301,11.187151427593097,327.20798102820095,30
JEB1307,2,F7,0.9359349573017713,13.033447943248026,322.0586405519833,30
JEB1308,2,F12,0.8300669840310426,16.491731421126403,260.25394224045823,30
JEB1308,2,F4,0.8235473638973428,15.295757192274205,252.41381409256576,30
JEB1308,2,F8,0.8795291922316153,16.601405967346743,253.86071912447144,30
JEB1308,2,G1,0.7977708294399093,15.431920234945304,284.9150395544403,30
JEB1308,2,G5,0.822238948686807,14.129120445823045,241.22882789616392,30
JEB1308,2,G9,0.8685828737524882,16.749839813039884,246.60619443652342,30
BB15,NA,B11,1.4553874553178958,470.75548334687414,NA,31
BB15,NA,B3,1.754615138450624,483.6267605633782,NA,31
BB15,NA,B7,1.612402664137237,354.2381734069543,NA,31
BB18,NA,C1,1.512770156072981,829.8498453180412,NA,31
BB18,NA,C5,1.496933815554828,563.4506736201653,NA,31
BB18,NA,C9,1.652305517908823,548.0865224625625,NA,31
BB19,NA,C10,1.6458516028442403,327.70793477270655,NA,31
BB19,NA,C2,1.5398412657851592,367.36235067966527,NA,31
BB19,NA,C6,1.5739162242320544,369.1928615855702,NA,31
BB2,NA,A10,1.7155236799310036,354.50122616881606,NA,31
BB2,NA,A2,1.5226162995892119,374.22946165053986,NA,31
BB2,NA,A6,1.8485584182714505,344.28100431143827,NA,31
BB20,NA,C11,1.501419656209055,393.5599284436478,NA,31
BB20,NA,C3,1.3835271453665121,394.86552567236964,NA,31
BB20,NA,C7,1.4624817412599929,353.1927382499685,NA,31
BB32,NA,C12,1.2004515763290766,303.7353592909128,NA,31
BB32,NA,C4,1.2257315698003515,258.0211546936977,NA,31
BB32,NA,C8,1.2201400587785778,250.00000000000006,NA,31
BB33,NA,D1,1.5661986233867893,492.77448327479993,NA,31
BB33,NA,D5,1.648496910392304,344.7725458898644,NA,31
BB33,NA,D9,1.7509732595892,409.7222222222229,NA,31
BB34,NA,D10,1.7608908052841137,356.83972273306017,NA,31
BB34,NA,D2,1.6052841480130113,396.94788225432677,NA,31
BB34,NA,D6,1.660290603608137,363.121879841625,NA,31
BB35,NA,D11,1.4871093810897298,362.449429937477,NA,31
BB35,NA,D3,1.4298109291498529,362.5562429696288,NA,31
BB35,NA,D7,1.5306367567442676,350.7938573659552,NA,31
BB36,NA,D12,1.715568745643115,364.9737302977249,NA,31
BB36,NA,D4,1.6707852402103973,356.9727567155648,NA,31
BB36,NA,D8,1.6102803740189657,387.5530410183892,NA,31
BB37,NA,E1,1.3371955393842758,433.3529066353495,NA,31
BB37,NA,E5,1.7811048773241982,334.3468684160126,NA,31
BB37,NA,E9,1.5341477151172689,339.2099518062363,NA,31
BB38,NA,E10,1.749264693612926,400.5509641873301,NA,31
BB38,NA,E2,1.4792205282621045,446.56150301311624,NA,31
BB38,NA,E6,1.7055894611938256,459.4924353343066,NA,31
BB40,NA,E11,1.4808882984812302,362.67575808910715,NA,31
BB40,NA,E3,1.4119659220194936,364.0539028257018,NA,31
BB40,NA,E7,1.4858783012828125,383.6178861788615,NA,31
BB41,NA,E12,1.6782573933028921,521.0144927536246,NA,31
BB41,NA,E4,1.734446822662123,342.53553012199745,NA,31
BB41,NA,E8,1.6540443245908034,360.74974323861744,NA,31
BB42,NA,F1,1.5857542786069883,426.4949540593466,NA,31
BB42,NA,F5,1.69925817707343,371.7697489283529,NA,31
BB42,NA,F9,1.8122026515187688,360.5352980352979,NA,31
BB43,NA,F10,1.343600645363817,327.87118837275574,NA,31
BB43,NA,F2,1.2862606147884734,343.62754245195015,NA,31
BB43,NA,F6,1.2393858785453045,505.21541950113584,NA,31
BB44,NA,F11,1.505828574566074,359.74010491177893,NA,31
BB44,NA,F3,1.4605579835781266,358.75706214689285,NA,31
BB44,NA,F7,1.5006947640642863,364.56059735784055,NA,31
BB6,NA,B1,1.4677728842242548,455.4574038029647,NA,31
BB6,NA,B5,1.7024532158481152,317.85243741765487,NA,31
BB6,NA,B9,1.6226932113259775,346.9082645616556,NA,31
BB8,NA,B10,1.567943987715711,335.3483361264067,NA,31
BB8,NA,B2,1.8292284950584698,377.1792579347341,NA,31
BB8,NA,B6,1.7626329703254526,360.72561459159454,NA,31
JEB1204,NA,G10,1.339649226471534,331.2583370386861,NA,31
JEB1204,NA,G2,1.1981055195593688,320.19363762102347,NA,31
JEB1204,NA,G6,1.344845322188983,308.2267053928877,NA,31
JEB1205,NA,G11,1.8878431041366184,484.57888493475934,NA,31
JEB1205,NA,G3,1.3916046783976732,386.6121697704632,NA,31
JEB1205,NA,G7,1.491212362086113,336.7534456355293,NA,31
JEB1207,NA,H10,2.1158389207229567,489.88350705089135,NA,31
JEB1207,NA,H2,1.5242614394180611,381.9738027583339,NA,31
JEB1207,NA,H6,1.4066800014868241,362.7286983795088,NA,31
BB521,NA,A10,1.4693275162607713,513.5501159791955,NA,32
BB521,NA,A2,1.399246126500445,534.9200807541096,NA,32
BB521,NA,A6,1.3858382461122019,446.8747536848742,NA,32
BB523,NA,B1,1.299797014961014,355.66365286663483,NA,32
BB523,NA,B5,1.425695871898892,296.83790713132646,NA,32
BB523,NA,B9,1.3928023517356767,310.0864620475892,NA,32
BB524,NA,B10,1.4748418926831413,360.9574145952047,NA,32
BB524,NA,B2,1.3286368320284327,402.2028339830456,NA,32
BB524,NA,B6,1.448466801877947,374.8840410569471,NA,32
BB525,NA,B11,1.2610054295384159,322.6886182083835,NA,32
BB525,NA,B3,1.2424879165467884,352.421686683991,NA,32
BB525,NA,B7,1.2340342608349164,336.1192443446172,NA,32
BB526,NA,B12,1.4889386342773392,346.02096216938145,NA,32
BB526,NA,B4,1.3874117888664035,380.05606203499934,NA,32
BB526,NA,B8,1.4902695849527157,359.0242817011099,NA,32
BB527,NA,C1,1.3730047954078408,387.1284696634734,NA,32
BB527,NA,C5,1.4812002625629228,346.3444009525635,NA,32
BB527,NA,C9,1.4748603228350219,354.41653048223156,NA,32
BB528,NA,C10,1.479734273558762,368.0426467434046,NA,32
BB528,NA,C2,1.3595207405151908,393.1150502330796,NA,32
BB528,NA,C6,1.446010599180747,356.0267200947956,NA,32
BB529,NA,C11,1.4607560446471068,354.1468361637206,NA,32
BB529,NA,C3,1.3959040922633004,378.67732689409956,NA,32
BB529,NA,C7,1.4453685847019484,363.6879065344624,NA,32
BB530,NA,C12,1.4952012690769494,348.1835830933014,NA,32
BB530,NA,C4,1.4329091893040005,383.5030633643552,NA,32
BB530,NA,C8,1.4442954264656662,355.79221052078685,NA,32
BB531,NA,D1,1.3479013938809308,395.5599509252823,NA,32
BB531,NA,D5,1.4359601124756542,354.0436651624065,NA,32
BB531,NA,D9,1.4975808603282195,354.9634146852239,NA,32
BB532,NA,D10,1.444074659990702,350.5225534598907,NA,32
BB532,NA,D2,1.377878695124437,373.9393384799679,NA,32
BB532,NA,D6,1.460587035259414,345.1326279548952,NA,32
BB533,NA,D11,1.4545902613613348,352.8831016356698,NA,32
BB533,NA,D3,1.3523910143742341,383.8553429216687,NA,32
BB533,NA,D7,1.4580085060352461,352.3892789101442,NA,32
BB534,NA,D12,1.4860228250776761,365.34225124080996,NA,32
BB534,NA,D4,1.4449262943864003,362.12380424568073,NA,32
BB534,NA,D8,1.4414312386120902,377.1251723112685,NA,32
BB535,NA,E1,1.3704057805913412,402.12019416792685,NA,32
BB535,NA,E5,1.4464711003120825,353.8720510662411,NA,32
BB535,NA,E9,1.4609574635268525,374.55066231144207,NA,32
BB536,NA,E10,1.4937673245601455,358.91184275921586,NA,32
BB536,NA,E2,1.3684287942983948,393.4631692162735,NA,32
BB536,NA,E6,1.401820897570365,358.44916236538916,NA,32
BB537,NA,E11,1.4790813754210346,324.60882176562916,NA,32
BB537,NA,E3,1.3051291109658933,337.90821024863567,NA,32
BB537,NA,E7,1.4425005626315484,318.94455905698993,NA,32
BB538,NA,E12,1.486883985185321,361.87854720229075,NA,32
BB538,NA,E4,1.3699700950589349,359.6837589156422,NA,32
BB538,NA,E8,1.491316854393733,346.30108465697305,NA,32
BB539,NA,F1,1.5343873532102155,390.9551304796619,NA,32
BB539,NA,F5,1.315569252563664,389.6453539259245,NA,32
BB539,NA,F9,1.4302361439004736,374.3623568916851,NA,32
BB540,NA,F10,1.456211483532623,341.63726586925986,NA,32
BB540,NA,F2,1.3622600196973633,363.9854379251701,NA,32
BB540,NA,F6,1.4810459676916765,337.9082696316886,NA,32
BB541,NA,F11,1.4217070288713702,357.9762675125351,NA,32
BB541,NA,F3,1.3126819660521156,376.8035079998743,NA,32
BB541,NA,F7,1.3657159251791708,363.9701796057153,NA,32
BB542,NA,F12,1.4960018275773312,358.2280107276493,NA,32
BB542,NA,F4,1.3702112098546002,376.78182569749544,NA,32
BB542,NA,F8,1.4131762349831418,356.9122348897478,NA,32
BB543,NA,G1,1.223527600403755,414.7695906688458,NA,32
BB543,NA,G5,1.3905808732482323,354.3312654385005,NA,32
BB543,NA,G9,1.360422379264774,367.61717124863117,NA,32
JEB1204,NA,G10,1.2109975186740538,329.5887309032628,NA,32
JEB1204,NA,G2,1.1382790817839519,326.44662803392947,NA,32
JEB1204,NA,G6,1.171626064217278,296.6800371062361,NA,32
JEB1205,NA,G11,1.2300373235572626,312.2228185644471,NA,32
JEB1205,NA,G3,1.2090451562361397,329.0512606682162,NA,32
JEB1205,NA,G7,1.2305355448819189,315.47536239948795,NA,32
JEB1206,NA,G12,0.9235466685272001,220.41144684382016,NA,32
JEB1206,NA,G4,0.8526454420833008,255.66656079461788,NA,32
JEB1206,NA,G8,0.9226027881655767,222.9708390356879,NA,32
JEB1207,NA,H10,1.0907026291044246,291.4083471050695,NA,32
JEB1207,NA,H2,1.0463447460224613,319.7653197062738,NA,32
JEB1207,NA,H6,1.072658547792003,286.88891288585836,NA,32
JEB1208,NA,H11,0.9399689958553168,252.19539087290389,NA,32
JEB1208,NA,H3,0.8314515773091546,277.06305022263416,NA,32
JEB1208,NA,H7,0.8882650318436296,258.1817500608831,NA,32
BB151,NA,A10,1.467630099870152,412.3242155509277,NA,33
BB151,NA,A2,1.3893245473587692,395.71844924831737,NA,33
BB151,NA,A6,1.3811425971128388,402.6116259477675,NA,33
BB152,NA,A11,1.542450891864045,385.776082727552,NA,33
BB152,NA,A3,1.404818947741317,453.4619457142118,NA,33
BB152,NA,A7,1.479953035704571,384.3566482601454,NA,33
BB153,NA,B1,1.2824194074301976,482.2449157213727,NA,33
BB153,NA,B5,1.489471310592407,420.2746136030628,NA,33
BB153,NA,B9,1.5363353927302046,418.2713890792239,NA,33
BB154,NA,B10,1.3604047196562532,485.480441557685,NA,33
BB154,NA,B2,1.2783359534849037,426.679570111547,NA,33
BB154,NA,B6,1.3781035935436727,413.97406873842357,NA,33
BB155,NA,B11,1.5167670199566339,370.05475191205596,NA,33
BB155,NA,B3,1.4087639245046684,392.2815503617374,NA,33
BB155,NA,B7,1.469585340729025,388.30389371836225,NA,33
BB156,NA,B12,1.3983346212397922,496.7119855953654,NA,33
BB156,NA,B4,1.4012607743022842,446.9934004680146,NA,33
BB156,NA,B8,1.5332317307093897,445.75794794274657,NA,33
BB161,NA,C1,1.495558234529172,388.40832461341705,NA,33
BB161,NA,C5,1.4729193250615027,443.5905538956563,NA,33
BB161,NA,C9,1.5640732293450048,365.85365853658533,NA,33
BB164,NA,C10,1.3826445631437834,375.6085382598926,NA,33
BB164,NA,C2,1.258152410824096,428.53993680652513,NA,33
BB164,NA,C6,1.374193825455293,389.1999277587141,NA,33
BB165,NA,C11,1.4153695789019234,367.0773767869639,NA,33
BB165,NA,C3,1.3609976108597384,375.406706867381,NA,33
BB165,NA,C7,1.432318855375697,377.65656916858615,NA,33
BB169,NA,C12,1.0404252557578197,5663.374717832959,NA,33
BB169,NA,C4,1.0056024918870166,5244.198250728863,NA,33
BB169,NA,C8,0.9639225168469308,5910.875940328957,NA,33
BB171,NA,D10,1.2996334745562796,3938.4442301510758,NA,33
BB171,NA,D2,1.26856378980125,3883.2205937617423,NA,33
BB171,NA,D6,1.2220411449482138,4151.834210746218,NA,33
BB173,NA,D11,1.0041456778074358,4845.264427910715,NA,33
BB173,NA,D3,1.1524569213172833,4832.333438585411,NA,33
BB173,NA,D7,1.051195181796801,5129.04843076306,NA,33
BB191,NA,D12,1.5443331112476408,434.6584639152506,NA,33
BB191,NA,D4,1.452270881226716,441.615033703275,NA,33
BB191,NA,D8,1.531521685426653,393.83591919727706,NA,33
BB192,NA,E1,1.3191603979754496,484.2139632605547,NA,33
BB192,NA,E5,1.5612025656152055,416.36158475426276,NA,33
BB192,NA,E9,1.5902347562004664,417.5345818996376,NA,33
BB193,NA,E10,1.0425869653830993,441.59069140444825,NA,33
BB193,NA,E2,1.0999177182584972,242.12659806672912,NA,33
BB193,NA,E6,1.1900907993873284,257.3514964961688,NA,33
BB200,NA,E11,1.2263963140747758,478.3001808318277,NA,33
BB200,NA,E3,1.4468337662321509,406.9909744531132,NA,33
BB200,NA,E7,1.2537312202411375,456.74562306900134,NA,33
BB204,NA,E12,1.5978617792636427,403.0550630797296,NA,33
BB204,NA,E4,1.4264296372401408,398.70052358861665,NA,33
BB204,NA,E8,1.3530694004032404,447.2719582687156,NA,33
BB215,NA,F10,1.3788084657293576,499.2192139353817,NA,33
BB215,NA,F2,1.235589247763472,477.9539292082956,NA,33
BB215,NA,F6,1.3470986820267923,511.528263866794,NA,33
BB216,NA,F11,1.4392035804702763,414.18035910425675,NA,33
BB216,NA,F3,1.371970583802808,398.8953476345131,NA,33
BB216,NA,F7,1.4152770512357011,417.47482064823686,NA,33
BB217,NA,F12,1.58220546134576,420.9116809116809,NA,33
BB217,NA,F4,1.3316816323441882,454.7578102608197,NA,33
BB217,NA,F8,1.4513554874107628,473.8321177423993,NA,33
BB229,NA,G1,2.4058221321046718,1832.4175824175836,NA,33
BB229,NA,G5,2.1538596891331254,443.2209222298695,NA,33
BB229,NA,G9,2.5199956737167826,844.7276940903824,NA,33
